loan_id,assessment_date,stage_2_probability,predicted_stage
LN-00037921,2023-Q2,0.57386917,1
LN-00037922,2024-Q2,0.06504031,0
LN-00037923,2023-Q2,0.038529567,0
LN-00037924,2021-Q3,0.42910317,0
LN-00037925,2024-Q1,0.19197516,0
LN-00037926,2023-Q4,0.26539412,0
LN-00037927,2024-Q1,0.54451555,1
LN-00037928,2023-Q2,0.40694857,0
LN-00037929,2023-Q4,0.84605736,1
LN-00037930,2024-Q4,0.89572126,1
LN-00037931,2021-Q2,0.9375269,1
LN-00037932,2021-Q1,0.062839665,0
LN-00037933,2022-Q3,0.29604304,0
LN-00037934,2024-Q4,0.1860235,0
LN-00037935,2024-Q1,0.3684101,0
LN-00037936,2023-Q2,0.08116232,0
LN-00037937,2021-Q3,0.24135329,0
LN-00037938,2023-Q3,0.033026148,0
LN-00037939,2021-Q3,0.3150463,0
LN-00037940,2022-Q3,0.095467314,0
LN-00037941,2024-Q1,0.8470258,1
LN-00037942,2023-Q1,0.07648301,0
LN-00037943,2023-Q2,0.64006925,1
LN-00037944,2022-Q1,0.89399654,1
LN-00037945,2022-Q2,0.524425,1
LN-00037946,2024-Q2,0.9494359,1
LN-00037947,2023-Q4,0.29917347,0
LN-00037948,2024-Q1,0.30815506,0
LN-00037949,2024-Q2,0.036370665,0
LN-00037950,2023-Q1,0.9017338,1
LN-00037951,2024-Q4,0.28689313,0
LN-00037952,2021-Q3,0.97580665,1
LN-00037953,2021-Q1,0.12613624,0
LN-00037954,2023-Q1,0.03049227,0
LN-00037955,2022-Q1,0.997872,1
LN-00037956,2023-Q4,0.9832214,1
LN-00037957,2024-Q3,0.10920987,0
LN-00037958,2024-Q2,0.41139027,0
LN-00037959,2024-Q1,0.36963218,0
LN-00037960,2023-Q1,0.7370196,1
LN-00037961,2022-Q3,0.3108696,0
LN-00037962,2022-Q3,0.039218403,0
LN-00037963,2023-Q3,0.42632312,0
LN-00037964,2022-Q2,0.19324216,0
LN-00037965,2023-Q2,0.1220097,0
LN-00037966,2023-Q3,0.94276893,1
LN-00037967,2023-Q3,0.83551997,1
LN-00037968,2023-Q4,0.15362795,0
LN-00037969,2024-Q4,0.3897705,0
LN-00037970,2022-Q3,0.12170418,0
LN-00037971,2023-Q3,0.740009,1
LN-00037972,2024-Q4,0.07479583,0
LN-00037973,2022-Q1,0.079848155,0
LN-00037974,2023-Q1,0.4574418,0
LN-00037975,2024-Q2,0.33189574,0
LN-00037976,2024-Q1,0.86078095,1
LN-00037977,2022-Q1,0.4499105,0
LN-00037978,2023-Q4,0.075186186,0
LN-00037979,2023-Q4,0.050950248,0
LN-00037980,2024-Q1,0.7362672,1
LN-00037981,2024-Q2,0.92636585,1
LN-00037982,2024-Q4,0.04953817,0
LN-00037983,2022-Q1,0.8744371,1
LN-00037984,2023-Q2,0.2854263,0
LN-00037985,2023-Q4,0.078923404,0
LN-00037986,2022-Q1,0.3569443,0
LN-00037987,2024-Q4,0.5287592,1
LN-00037988,2024-Q2,0.092410035,0
LN-00037989,2022-Q3,0.19864078,0
LN-00037990,2022-Q4,0.021472821,0
LN-00037991,2023-Q4,0.5766442,1
LN-00037992,2022-Q4,0.31033912,0
LN-00037993,2022-Q2,0.12338125,0
LN-00037994,2021-Q3,0.40629017,0
LN-00037995,2023-Q2,0.48229146,0
LN-00037996,2023-Q2,0.040516336,0
LN-00037997,2022-Q2,0.17068781,0
LN-00037998,2023-Q3,0.48337424,0
LN-00037999,2024-Q3,0.095980175,0
LN-00038000,2023-Q1,0.121112436,0
LN-00038001,2022-Q2,0.09127277,0
LN-00038002,2022-Q3,0.4714325,0
LN-00038003,2022-Q4,0.17787778,0
LN-00038004,2022-Q4,0.14912637,0
LN-00038005,2022-Q2,0.5013189,1
LN-00038006,2024-Q3,0.48004133,0
LN-00038007,2022-Q1,0.97515976,1
LN-00038008,2023-Q2,0.023237152,0
LN-00038009,2023-Q4,0.28470033,0
LN-00038010,2022-Q1,0.37942064,0
LN-00038011,2021-Q4,0.7950999,1
LN-00038012,2024-Q4,0.14290912,0
LN-00038013,2022-Q4,0.04376633,0
LN-00038014,2023-Q2,0.78731734,1
LN-00038015,2021-Q3,0.2825326,0
LN-00038016,2022-Q3,0.99638844,1
LN-00038017,2023-Q2,0.6966364,1
LN-00038018,2022-Q4,0.26165926,0
LN-00038019,2023-Q4,0.9941486,1
LN-00038020,2022-Q1,0.16554992,0
LN-00038021,2024-Q1,0.090185754,0
LN-00038022,2023-Q3,0.07609533,0
LN-00038023,2022-Q1,0.04523719,0
LN-00038024,2023-Q2,0.08927806,0
LN-00038025,2024-Q3,0.041064102,0
LN-00038026,2021-Q3,0.89286685,1
LN-00038027,2021-Q2,0.11161548,0
LN-00038028,2023-Q1,0.075581074,0
LN-00038029,2023-Q2,0.12962724,0
LN-00038030,2024-Q4,0.06876566,0
LN-00038031,2022-Q3,0.5463237,1
LN-00038032,2023-Q4,0.54545105,1
LN-00038033,2023-Q2,0.9638432,1
LN-00038034,2021-Q2,0.2859639,0
LN-00038035,2023-Q3,0.17991124,0
LN-00038036,2021-Q3,0.72996837,1
LN-00038037,2021-Q2,0.1380297,0
LN-00038038,2022-Q3,0.03724355,0
LN-00038039,2022-Q3,0.723086,1
LN-00038040,2022-Q2,0.6417022,1
LN-00038041,2024-Q3,0.46844146,0
LN-00038042,2022-Q2,0.49056914,0
LN-00038043,2023-Q4,0.73353267,1
LN-00038044,2024-Q4,0.9771212,1
LN-00038045,2022-Q2,0.52928925,1
LN-00038046,2022-Q1,0.06792958,0
LN-00038047,2022-Q1,0.62860614,1
LN-00038048,2022-Q2,0.03051031,0
LN-00038049,2024-Q3,0.029540535,0
LN-00038050,2024-Q1,0.43771726,0
LN-00038051,2022-Q4,0.29682776,0
LN-00038052,2023-Q4,0.22380006,0
LN-00038053,2021-Q2,0.813982,1
LN-00038054,2021-Q2,0.058327872,0
LN-00038055,2023-Q2,0.06681766,0
LN-00038056,2024-Q3,0.19208626,0
LN-00038057,2024-Q4,0.08502261,0
LN-00038058,2024-Q2,0.327438,0
LN-00038059,2022-Q3,0.29233003,0
LN-00038060,2021-Q3,0.034140192,0
LN-00038061,2021-Q1,0.015925504,0
LN-00038062,2023-Q2,0.3959358,0
LN-00038063,2021-Q1,0.71634525,1
LN-00038064,2024-Q4,0.045433827,0
LN-00038065,2024-Q2,0.21713057,0
LN-00038066,2022-Q3,0.04246715,0
LN-00038067,2021-Q4,0.16095906,0
LN-00038068,2022-Q3,0.13555893,0
LN-00038069,2023-Q4,0.07259021,0
LN-00038070,2024-Q2,0.7340565,1
LN-00038071,2023-Q4,0.08031093,0
LN-00038072,2024-Q4,0.01699685,0
LN-00038073,2022-Q3,0.9334378,1
LN-00038074,2021-Q3,0.09038546,0
LN-00038075,2024-Q1,0.17420155,0
LN-00038076,2021-Q1,0.02964134,0
LN-00038077,2021-Q3,0.2581265,0
LN-00038078,2022-Q2,0.15255013,0
LN-00038079,2024-Q4,0.14931594,0
LN-00038080,2023-Q2,0.10006712,0
LN-00038081,2024-Q3,0.028501831,0
LN-00038082,2022-Q3,0.046922497,0
LN-00038083,2023-Q1,0.21896622,0
LN-00038084,2022-Q3,0.50931126,1
LN-00038085,2023-Q3,0.19335355,0
LN-00038086,2021-Q4,0.220459,0
LN-00038087,2021-Q1,0.24240348,0
LN-00038088,2022-Q4,0.6969998,1
LN-00038089,2023-Q3,0.31460908,0
LN-00038090,2023-Q3,0.13511479,0
LN-00038091,2022-Q4,0.071438126,0
LN-00038092,2022-Q4,0.5893652,1
LN-00038093,2022-Q4,0.049453087,0
LN-00038094,2023-Q1,0.46213448,0
LN-00038095,2024-Q4,0.02269489,0
LN-00038096,2024-Q1,0.08487479,0
LN-00038097,2021-Q4,0.97924703,1
LN-00038098,2022-Q2,0.037098397,0
LN-00038099,2023-Q3,0.34555307,0
LN-00038100,2023-Q3,0.85878634,1
LN-00038101,2021-Q4,0.29669026,0
LN-00038102,2024-Q2,0.4887491,0
LN-00038103,2024-Q1,0.30977792,0
LN-00038104,2023-Q1,0.02164698,0
LN-00038105,2022-Q3,0.70654434,1
LN-00038106,2024-Q4,0.23841088,0
LN-00038107,2023-Q1,0.043022506,0
LN-00038108,2022-Q1,0.15731147,0
LN-00038109,2023-Q4,0.2059773,0
LN-00038110,2021-Q1,0.9355069,1
LN-00038111,2022-Q1,0.08502566,0
LN-00038112,2022-Q3,0.6780733,1
LN-00038113,2023-Q1,0.17128971,0
LN-00038114,2023-Q4,0.8352706,1
LN-00038115,2024-Q2,0.0787417,0
LN-00038116,2024-Q2,0.036264602,0
LN-00038117,2024-Q4,0.7182772,1
LN-00038118,2024-Q2,0.089529976,0
LN-00038119,2021-Q1,0.85660505,1
LN-00038120,2021-Q2,0.021673799,0
LN-00038121,2023-Q2,0.09986674,0
LN-00038122,2024-Q2,0.46360305,0
LN-00038123,2022-Q4,0.47512612,0
LN-00038124,2023-Q4,0.4516298,0
LN-00038125,2021-Q1,0.9260729,1
LN-00038126,2022-Q3,0.8967459,1
LN-00038127,2022-Q4,0.10404137,0
LN-00038128,2022-Q4,0.16794614,0
LN-00038129,2021-Q2,0.7566162,1
LN-00038130,2021-Q3,0.09299447,0
LN-00038131,2024-Q1,0.3656844,0
LN-00038132,2021-Q1,0.75145954,1
LN-00038133,2023-Q4,0.39324552,0
LN-00038134,2022-Q3,0.6305118,1
LN-00038135,2023-Q3,0.1987139,0
LN-00038136,2021-Q3,0.16124076,0
LN-00038137,2024-Q1,0.09022845,0
LN-00038138,2021-Q1,0.08190897,0
LN-00038139,2021-Q1,0.03589698,0
LN-00038140,2022-Q2,0.06159349,0
LN-00038141,2024-Q1,0.0669477,0
LN-00038142,2024-Q2,0.15832905,0
LN-00038143,2022-Q2,0.06796026,0
LN-00038144,2024-Q2,0.052115094,0
LN-00038145,2022-Q1,0.039634548,0
LN-00038146,2021-Q3,0.38388032,0
LN-00038147,2023-Q3,0.2698636,0
LN-00038148,2022-Q3,0.018226512,0
LN-00038149,2021-Q4,0.28203508,0
LN-00038150,2022-Q4,0.30687204,0
LN-00038151,2022-Q3,0.35462195,0
LN-00038152,2023-Q1,0.2809794,0
LN-00038153,2021-Q2,0.9752653,1
LN-00038154,2022-Q1,0.96541846,1
LN-00038155,2022-Q4,0.5623799,1
LN-00038156,2022-Q3,0.1446403,0
LN-00038157,2024-Q1,0.54414034,1
LN-00038158,2024-Q2,0.38306504,0
LN-00038159,2024-Q4,0.32775497,0
LN-00038160,2024-Q1,0.9029607,1
LN-00038161,2024-Q2,0.30142495,0
LN-00038162,2024-Q3,0.38465238,0
LN-00038163,2021-Q3,0.99500555,1
LN-00038164,2023-Q4,0.20400998,0
LN-00038165,2021-Q3,0.48921245,0
LN-00038166,2022-Q1,0.16690458,0
LN-00038167,2023-Q4,0.1718921,0
LN-00038168,2021-Q4,0.045992598,0
LN-00038169,2023-Q4,0.2210887,0
LN-00038170,2023-Q4,0.21025653,0
LN-00038171,2024-Q3,0.14561714,0
LN-00038172,2024-Q2,0.20055635,0
LN-00038173,2024-Q4,0.085065104,0
LN-00038174,2023-Q2,0.05195322,0
LN-00038175,2022-Q2,0.22940072,0
LN-00038176,2023-Q4,0.86780775,1
LN-00038177,2023-Q3,0.99248755,1
LN-00038178,2022-Q3,0.10811461,0
LN-00038179,2021-Q4,0.05751726,0
LN-00038180,2024-Q4,0.06477311,0
LN-00038181,2023-Q4,0.6975059,1
LN-00038182,2022-Q4,0.9491741,1
LN-00038183,2022-Q2,0.034911655,0
LN-00038184,2022-Q4,0.24754962,0
LN-00038185,2021-Q4,0.08330647,0
LN-00038186,2023-Q2,0.8658855,1
LN-00038187,2023-Q1,0.17719518,0
LN-00038188,2023-Q4,0.16556376,0
LN-00038189,2023-Q4,0.92580163,1
LN-00038190,2021-Q4,0.20536278,0
LN-00038191,2023-Q4,0.51545936,1
LN-00038192,2022-Q2,0.023315042,0
LN-00038193,2021-Q3,0.15125364,0
LN-00038194,2022-Q4,0.46304998,0
LN-00038195,2022-Q3,0.06046471,0
LN-00038196,2022-Q3,0.42248803,0
LN-00038197,2023-Q1,0.10027949,0
LN-00038198,2022-Q3,0.2780416,0
LN-00038199,2024-Q3,0.86392385,1
LN-00038200,2024-Q4,0.8129379,1
LN-00038201,2022-Q4,0.21076053,0
LN-00038202,2024-Q2,0.76544344,1
LN-00038203,2021-Q3,0.07509893,0
LN-00038204,2022-Q3,0.107165866,0
LN-00038205,2022-Q3,0.24460554,0
LN-00038206,2023-Q1,0.21651925,0
LN-00038207,2022-Q1,0.38346675,0
LN-00038208,2022-Q1,0.23047389,0
LN-00038209,2021-Q3,0.052221272,0
LN-00038210,2022-Q3,0.045366663,0
LN-00038211,2024-Q2,0.04893489,0
LN-00038212,2024-Q1,0.6518259,1
LN-00038213,2023-Q3,0.95107037,1
LN-00038214,2023-Q2,0.199219,0
LN-00038215,2023-Q4,0.9445518,1
LN-00038216,2024-Q2,0.7461318,1
LN-00038217,2023-Q4,0.2350375,0
LN-00038218,2024-Q4,0.043855865,0
LN-00038219,2021-Q2,0.009081282,0
LN-00038220,2022-Q1,0.7984249,1
LN-00038221,2024-Q1,0.065168306,0
LN-00038222,2024-Q2,0.2858309,0
LN-00038223,2022-Q2,0.4053998,0
LN-00038224,2024-Q3,0.17278738,0
LN-00038225,2022-Q4,0.13412262,0
LN-00038226,2021-Q2,0.08318249,0
LN-00038227,2021-Q3,0.14966387,0
LN-00038228,2022-Q2,0.010711221,0
LN-00038229,2023-Q4,0.07207877,0
LN-00038230,2021-Q4,0.036791675,0
LN-00038231,2022-Q1,0.07961487,0
LN-00038232,2023-Q4,0.23163424,0
LN-00038233,2023-Q4,0.28111205,0
LN-00038234,2022-Q4,0.072554894,0
LN-00038235,2022-Q4,0.49903864,0
LN-00038236,2024-Q4,0.80593526,1
LN-00038237,2023-Q3,0.15773305,0
LN-00038238,2024-Q3,0.17588578,0
LN-00038239,2023-Q1,0.3946628,0
LN-00038240,2021-Q1,0.51342344,1
LN-00038241,2022-Q4,0.57792395,1
LN-00038242,2022-Q4,0.06447074,0
LN-00038243,2021-Q2,0.14924768,0
LN-00038244,2023-Q3,0.08624989,0
LN-00038245,2023-Q4,0.08239083,0
LN-00038246,2024-Q3,0.20091781,0
LN-00038247,2023-Q3,0.20500258,0
LN-00038248,2022-Q3,0.058123123,0
LN-00038249,2023-Q4,0.08905432,0
LN-00038250,2023-Q2,0.026710074,0
LN-00038251,2021-Q3,0.29266813,0
LN-00038252,2024-Q1,0.3691653,0
LN-00038253,2021-Q1,0.10617519,0
LN-00038254,2023-Q4,0.0688955,0
LN-00038255,2022-Q4,0.77207106,1
LN-00038256,2022-Q4,0.015601953,0
LN-00038257,2022-Q4,0.3405199,0
LN-00038258,2023-Q2,0.49721974,0
LN-00038259,2023-Q4,0.6457047,1
LN-00038260,2021-Q2,0.83926666,1
LN-00038261,2021-Q2,0.92712843,1
LN-00038262,2023-Q1,0.1698137,0
LN-00038263,2023-Q3,0.26909366,0
LN-00038264,2022-Q1,0.26240286,0
LN-00038265,2021-Q2,0.7442448,1
LN-00038266,2021-Q1,0.90033966,1
LN-00038267,2024-Q1,0.6349588,1
LN-00038268,2023-Q1,0.24422431,0
LN-00038269,2023-Q3,0.9047729,1
LN-00038270,2023-Q4,0.018086147,0
LN-00038271,2023-Q1,0.95441693,1
LN-00038272,2023-Q2,0.20913735,0
LN-00038273,2021-Q2,0.02564919,0
LN-00038274,2021-Q3,0.5041469,1
LN-00038275,2024-Q1,0.122121744,0
LN-00038276,2024-Q2,0.046176486,0
LN-00038277,2021-Q1,0.14671311,0
LN-00038278,2024-Q4,0.74041694,1
LN-00038279,2022-Q1,0.048983417,0
LN-00038280,2024-Q2,0.6874828,1
LN-00038281,2024-Q2,0.9571993,1
LN-00038282,2021-Q1,0.5004642,1
LN-00038283,2021-Q1,0.96586335,1
LN-00038284,2023-Q1,0.119596206,0
LN-00038285,2022-Q3,0.9532278,1
LN-00038286,2021-Q2,0.10476735,0
LN-00038287,2021-Q3,0.03490649,0
LN-00038288,2021-Q4,0.15337914,0
LN-00038289,2024-Q4,0.047172356,0
LN-00038290,2021-Q3,0.6675791,1
LN-00038291,2023-Q1,0.07104818,0
LN-00038292,2024-Q4,0.05913698,0
LN-00038293,2021-Q3,0.118384324,0
LN-00038294,2023-Q1,0.5826022,1
LN-00038295,2023-Q1,0.92200136,1
LN-00038296,2024-Q1,0.22419968,0
LN-00038297,2022-Q2,0.9214773,1
LN-00038298,2022-Q1,0.5288779,1
LN-00038299,2024-Q3,0.06895948,0
LN-00038300,2023-Q4,0.6631348,1
LN-00038301,2024-Q4,0.15601134,0
LN-00038302,2022-Q2,0.0458352,0
LN-00038303,2023-Q2,0.07207922,0
LN-00038304,2024-Q3,0.15414914,0
LN-00038305,2021-Q3,0.078153916,0
LN-00038306,2024-Q2,0.048859507,0
LN-00038307,2024-Q2,0.69683,1
LN-00038308,2024-Q4,0.026418919,0
LN-00038309,2024-Q4,0.15049127,0
LN-00038310,2021-Q4,0.2932748,0
LN-00038311,2023-Q4,0.029634906,0
LN-00038312,2024-Q1,0.10172548,0
LN-00038313,2022-Q1,0.39076468,0
LN-00038314,2023-Q1,0.4637398,0
LN-00038315,2024-Q3,0.10773366,0
LN-00038316,2023-Q1,0.04191296,0
LN-00038317,2022-Q4,0.20643637,0
LN-00038318,2021-Q2,0.15998743,0
LN-00038319,2022-Q4,0.40403527,0
LN-00038320,2024-Q3,0.110397354,0
LN-00038321,2023-Q4,0.7003683,1
LN-00038322,2023-Q3,0.050968513,0
LN-00038323,2022-Q1,0.13337722,0
LN-00038324,2022-Q3,0.19649562,0
LN-00038325,2024-Q1,0.097056754,0
LN-00038326,2023-Q3,0.120638765,0
LN-00038327,2024-Q4,0.08465822,0
LN-00038328,2021-Q4,0.044596408,0
LN-00038329,2022-Q2,0.48471513,0
LN-00038330,2021-Q2,0.18345754,0
LN-00038331,2023-Q1,0.93686825,1
LN-00038332,2023-Q1,0.06257911,0
LN-00038333,2021-Q4,0.6575478,1
LN-00038334,2023-Q1,0.7406197,1
LN-00038335,2022-Q2,0.062640056,0
LN-00038336,2022-Q4,0.66314286,1
LN-00038337,2023-Q3,0.02515262,0
LN-00038338,2023-Q3,0.07743268,0
LN-00038339,2022-Q4,0.62358487,1
LN-00038340,2023-Q1,0.12244294,0
LN-00038341,2024-Q4,0.055829044,0
LN-00038342,2023-Q4,0.23293039,0
LN-00038343,2021-Q3,0.1682064,0
LN-00038344,2023-Q3,0.13247104,0
LN-00038345,2023-Q2,0.056007627,0
LN-00038346,2024-Q4,0.25624654,0
LN-00038347,2023-Q2,0.08270664,0
LN-00038348,2023-Q2,0.9101507,1
LN-00038349,2022-Q4,0.05323208,0
LN-00038350,2022-Q4,0.1370561,0
LN-00038351,2024-Q1,0.0817873,0
LN-00038352,2024-Q1,0.15969948,0
LN-00038353,2023-Q3,0.2895212,0
LN-00038354,2021-Q3,0.082042985,0
LN-00038355,2022-Q4,0.26341912,0
LN-00038356,2021-Q1,0.23699252,0
LN-00038357,2024-Q1,0.99266386,1
LN-00038358,2023-Q2,0.23289387,0
LN-00038359,2021-Q3,0.11861615,0
LN-00038360,2022-Q1,0.7521425,1
LN-00038361,2023-Q2,0.19494097,0
LN-00038362,2023-Q4,0.481206,0
LN-00038363,2024-Q2,0.8337209,1
LN-00038364,2023-Q1,0.98596686,1
LN-00038365,2021-Q4,0.019737512,0
LN-00038366,2024-Q3,0.35492343,0
LN-00038367,2022-Q1,0.099440016,0
LN-00038368,2023-Q1,0.15428692,0
LN-00038369,2022-Q3,0.07788247,0
LN-00038370,2023-Q2,0.29365033,0
LN-00038371,2023-Q3,0.041408278,0
LN-00038372,2023-Q2,0.11878376,0
LN-00038373,2022-Q1,0.4089176,0
LN-00038374,2023-Q1,0.12336432,0
LN-00038375,2023-Q1,0.63152087,1
LN-00038376,2022-Q1,0.21106607,0
LN-00038377,2022-Q1,0.15503573,0
LN-00038378,2023-Q2,0.95914334,1
LN-00038379,2021-Q4,0.40587506,0
LN-00038380,2022-Q2,0.02300036,0
LN-00038381,2022-Q1,0.7750798,1
LN-00038382,2024-Q1,0.150304,0
LN-00038383,2024-Q3,0.13337255,0
LN-00038384,2022-Q2,0.30004367,0
LN-00038385,2023-Q1,0.8784304,1
LN-00038386,2022-Q4,0.9789104,1
LN-00038387,2021-Q2,0.14706135,0
LN-00038388,2023-Q1,0.8599387,1
LN-00038389,2024-Q1,0.70360863,1
LN-00038390,2021-Q3,0.5212143,1
LN-00038391,2023-Q1,0.052732952,0
LN-00038392,2022-Q3,0.119159125,0
LN-00038393,2022-Q1,0.1091437,0
LN-00038394,2024-Q2,0.687766,1
LN-00038395,2023-Q3,0.15324333,0
LN-00038396,2024-Q3,0.8166874,1
LN-00038397,2023-Q2,0.7178103,1
LN-00038398,2022-Q2,0.10249019,0
LN-00038399,2023-Q3,0.3592998,0
LN-00038400,2023-Q4,0.18137775,0
LN-00038401,2021-Q2,0.7716508,1
LN-00038402,2023-Q4,0.6952846,1
LN-00038403,2024-Q1,0.99393046,1
LN-00038404,2021-Q2,0.09055,0
LN-00038405,2023-Q1,0.12812369,0
LN-00038406,2021-Q1,0.033540882,0
LN-00038407,2024-Q3,0.20934807,0
LN-00038408,2022-Q1,0.07790715,0
LN-00038409,2023-Q1,0.3572284,0
LN-00038410,2022-Q1,0.1324811,0
LN-00038411,2022-Q2,0.12433712,0
LN-00038412,2023-Q4,0.43767196,0
LN-00038413,2021-Q3,0.15013926,0
LN-00038414,2023-Q1,0.16018453,0
LN-00038415,2023-Q2,0.092230804,0
LN-00038416,2022-Q1,0.04407927,0
LN-00038417,2024-Q4,0.12493072,0
LN-00038418,2021-Q2,0.07179556,0
LN-00038419,2023-Q3,0.05830061,0
LN-00038420,2024-Q4,0.80907536,1
LN-00038421,2024-Q4,0.97620296,1
LN-00038422,2022-Q2,0.16768207,0
LN-00038423,2022-Q4,0.026664807,0
LN-00038424,2023-Q4,0.27813363,0
LN-00038425,2024-Q1,0.6779049,1
LN-00038426,2022-Q4,0.046856966,0
LN-00038427,2021-Q3,0.053705584,0
LN-00038428,2022-Q1,0.1576588,0
LN-00038429,2022-Q3,0.09239078,0
LN-00038430,2024-Q3,0.04612808,0
LN-00038431,2022-Q3,0.4205964,0
LN-00038432,2023-Q4,0.05908718,0
LN-00038433,2023-Q1,0.014001269,0
LN-00038434,2023-Q4,0.092337154,0
LN-00038435,2021-Q2,0.72651464,1
LN-00038436,2023-Q1,0.23786533,0
LN-00038437,2021-Q3,0.08426254,0
LN-00038438,2024-Q2,0.30401653,0
LN-00038439,2023-Q4,0.0275198,0
LN-00038440,2022-Q1,0.06526991,0
LN-00038441,2021-Q4,0.28029037,0
LN-00038442,2023-Q1,0.08898413,0
LN-00038443,2024-Q1,0.09415672,0
LN-00038444,2021-Q1,0.09192329,0
LN-00038445,2024-Q4,0.14731169,0
LN-00038446,2024-Q3,0.32426122,0
LN-00038447,2023-Q3,0.33451787,0
LN-00038448,2022-Q2,0.71024895,1
LN-00038449,2024-Q3,0.11371728,0
LN-00038450,2023-Q4,0.0445914,0
LN-00038451,2024-Q1,0.10708471,0
LN-00038452,2021-Q2,0.09229844,0
LN-00038453,2022-Q1,0.15491238,0
LN-00038454,2023-Q1,0.8769704,1
LN-00038455,2024-Q4,0.0121488,0
LN-00038456,2022-Q2,0.1368854,0
LN-00038457,2024-Q1,0.56623626,1
LN-00038458,2024-Q3,0.8328948,1
LN-00038459,2021-Q1,0.245576,0
LN-00038460,2022-Q3,0.06516614,0
LN-00038461,2024-Q1,0.9931108,1
LN-00038462,2023-Q3,0.046536397,0
LN-00038463,2023-Q3,0.8042274,1
LN-00038464,2022-Q4,0.09223663,0
LN-00038465,2023-Q3,0.02505038,0
LN-00038466,2024-Q2,0.93712103,1
LN-00038467,2023-Q1,0.047869574,0
LN-00038468,2021-Q4,0.3557239,0
LN-00038469,2024-Q1,0.83958787,1
LN-00038470,2021-Q4,0.93999493,1
LN-00038471,2023-Q4,0.2990762,0
LN-00038472,2024-Q2,0.04379414,0
LN-00038473,2021-Q4,0.19612512,0
LN-00038474,2022-Q3,0.06736023,0
LN-00038475,2021-Q2,0.5388707,1
LN-00038476,2024-Q1,0.90940785,1
LN-00038477,2021-Q4,0.5152985,1
LN-00038478,2022-Q2,0.5110212,1
LN-00038479,2023-Q1,0.11196573,0
LN-00038480,2024-Q4,0.03439098,0
LN-00038481,2023-Q4,0.52168596,1
LN-00038482,2021-Q2,0.070141815,0
LN-00038483,2022-Q4,0.036784526,0
LN-00038484,2022-Q4,0.030999597,0
LN-00038485,2023-Q2,0.42345372,0
LN-00038486,2022-Q2,0.194945,0
LN-00038487,2024-Q4,0.09718349,0
LN-00038488,2021-Q1,0.062353656,0
LN-00038489,2024-Q4,0.17511064,0
LN-00038490,2024-Q1,0.21032548,0
LN-00038491,2023-Q1,0.25630888,0
LN-00038492,2022-Q1,0.8546253,1
LN-00038493,2021-Q2,0.44559792,0
LN-00038494,2022-Q3,0.86869806,1
LN-00038495,2023-Q1,0.97465634,1
LN-00038496,2021-Q2,0.040471535,0
LN-00038497,2023-Q4,0.41618702,0
LN-00038498,2022-Q1,0.96726763,1
LN-00038499,2022-Q1,0.8933124,1
LN-00038500,2021-Q1,0.05156571,0
LN-00038501,2022-Q2,0.0343504,0
LN-00038502,2023-Q4,0.20617692,0
LN-00038503,2023-Q1,0.057108425,0
LN-00038504,2022-Q4,0.26847443,0
LN-00038505,2021-Q3,0.6259173,1
LN-00038506,2022-Q2,0.97122824,1
LN-00038507,2024-Q4,0.110745005,0
LN-00038508,2023-Q2,0.10185008,0
LN-00038509,2021-Q2,0.34608746,0
LN-00038510,2023-Q2,0.1480546,0
LN-00038511,2023-Q3,0.11063859,0
LN-00038512,2024-Q3,0.5345329,1
LN-00038513,2021-Q1,0.14302877,0
LN-00038514,2022-Q4,0.058557343,0
LN-00038515,2023-Q2,0.012723606,0
LN-00038516,2022-Q2,0.058643557,0
LN-00038517,2022-Q1,0.040654905,0
LN-00038518,2023-Q2,0.98514843,1
LN-00038519,2021-Q2,0.24903771,0
LN-00038520,2023-Q2,0.028911645,0
LN-00038521,2023-Q2,0.07210809,0
LN-00038522,2023-Q1,0.06893656,0
LN-00038523,2021-Q1,0.7238963,1
LN-00038524,2022-Q1,0.50323194,1
LN-00038525,2022-Q2,0.07800999,0
LN-00038526,2023-Q3,0.043277025,0
LN-00038527,2023-Q3,0.31781283,0
LN-00038528,2023-Q1,0.88253117,1
LN-00038529,2023-Q2,0.108641066,0
LN-00038530,2023-Q2,0.78974307,1
LN-00038531,2021-Q2,0.046430144,0
LN-00038532,2022-Q4,0.23932856,0
LN-00038533,2022-Q3,0.03968819,0
LN-00038534,2024-Q2,0.71271807,1
LN-00038535,2023-Q3,0.064312965,0
LN-00038536,2021-Q4,0.024567729,0
LN-00038537,2021-Q4,0.30933782,0
LN-00038538,2024-Q2,0.086652465,0
LN-00038539,2022-Q4,0.46297413,0
LN-00038540,2022-Q2,0.048547626,0
LN-00038541,2022-Q2,0.7813844,1
LN-00038542,2024-Q1,0.32336652,0
LN-00038543,2023-Q2,0.5476167,1
LN-00038544,2022-Q4,0.9705916,1
LN-00038545,2023-Q4,0.30378222,0
LN-00038546,2023-Q2,0.051139846,0
LN-00038547,2021-Q2,0.25813672,0
LN-00038548,2021-Q1,0.10936384,0
LN-00038549,2024-Q4,0.16137101,0
LN-00038550,2024-Q2,0.9570749,1
LN-00038551,2024-Q1,0.93677163,1
LN-00038552,2023-Q2,0.6598674,1
LN-00038553,2024-Q4,0.026982183,0
LN-00038554,2022-Q2,0.09161573,0
LN-00038555,2024-Q3,0.8457143,1
