loan_id,assessment_date,stage_2_probability,predicted_stage
LN-00046745,2022-Q1,0.92490935,1
LN-00046746,2024-Q3,0.30625734,0
LN-00046747,2022-Q2,0.8633806,1
LN-00046748,2021-Q2,0.0704402,0
LN-00046749,2024-Q3,0.23499124,0
LN-00046750,2022-Q4,0.106104195,0
LN-00046751,2024-Q1,0.039184,0
LN-00046752,2023-Q1,0.12149959,0
LN-00046753,2021-Q1,0.32801223,0
LN-00046754,2024-Q2,0.7937959,1
LN-00046755,2022-Q4,0.08357752,0
LN-00046756,2021-Q3,0.29114914,0
LN-00046757,2021-Q3,0.8810568,1
LN-00046758,2023-Q1,0.5982944,1
LN-00046759,2021-Q3,0.14746162,0
LN-00046760,2023-Q3,0.06771239,0
LN-00046761,2022-Q2,0.7176437,1
LN-00046762,2024-Q1,0.5022046,1
LN-00046763,2023-Q4,0.93095165,1
LN-00046764,2021-Q3,0.054825198,0
LN-00046765,2021-Q2,0.052658554,0
LN-00046766,2022-Q4,0.4064442,0
LN-00046767,2022-Q2,0.31534672,0
LN-00046768,2023-Q1,0.07780854,0
LN-00046769,2023-Q4,0.9520446,1
LN-00046770,2023-Q2,0.35103685,0
LN-00046771,2024-Q1,0.7696562,1
LN-00046772,2024-Q2,0.23871434,0
LN-00046773,2024-Q1,0.64660186,1
LN-00046774,2023-Q2,0.08088993,0
LN-00046775,2022-Q1,0.53769404,1
LN-00046776,2021-Q3,0.72196007,1
LN-00046777,2023-Q1,0.95460373,1
LN-00046778,2023-Q2,0.24905977,0
LN-00046779,2023-Q3,0.06292111,0
LN-00046780,2021-Q4,0.59297955,1
LN-00046781,2022-Q2,0.015228828,0
LN-00046782,2024-Q3,0.8326883,1
LN-00046783,2021-Q2,0.9860774,1
LN-00046784,2023-Q1,0.4848227,0
LN-00046785,2023-Q3,0.10928583,0
LN-00046786,2023-Q2,0.0783314,0
LN-00046787,2023-Q1,0.80387676,1
LN-00046788,2022-Q1,0.12025681,0
LN-00046789,2024-Q2,0.49106994,0
LN-00046790,2023-Q2,0.1690509,0
LN-00046791,2022-Q4,0.09525009,0
LN-00046792,2022-Q2,0.07455755,0
LN-00046793,2021-Q2,0.48646763,0
LN-00046794,2023-Q3,0.2780907,0
LN-00046795,2023-Q3,0.18590085,0
LN-00046796,2023-Q4,0.06088137,0
LN-00046797,2023-Q1,0.19170187,0
LN-00046798,2021-Q2,0.7041775,1
LN-00046799,2022-Q4,0.6780198,1
LN-00046800,2021-Q4,0.5531627,1
LN-00046801,2023-Q3,0.9788584,1
LN-00046802,2023-Q3,0.27320772,0
LN-00046803,2021-Q4,0.96838444,1
LN-00046804,2024-Q1,0.30190068,0
LN-00046805,2022-Q4,0.39284328,0
LN-00046806,2023-Q4,0.07181397,0
LN-00046807,2024-Q1,0.06459467,0
LN-00046808,2021-Q1,0.19108877,0
LN-00046809,2021-Q2,0.4453076,0
LN-00046810,2021-Q1,0.2693366,0
LN-00046811,2022-Q4,0.13782914,0
LN-00046812,2023-Q1,0.89722145,1
LN-00046813,2023-Q2,0.08224527,0
LN-00046814,2023-Q3,0.13770902,0
LN-00046815,2024-Q3,0.74877495,1
LN-00046816,2023-Q1,0.341301,0
LN-00046817,2023-Q2,0.049007036,0
LN-00046818,2024-Q2,0.98131543,1
LN-00046819,2021-Q2,0.477965,0
LN-00046820,2023-Q4,0.19330893,0
LN-00046821,2024-Q2,0.23820001,0
LN-00046822,2022-Q1,0.10158083,0
LN-00046823,2023-Q4,0.976707,1
LN-00046824,2022-Q3,0.033649866,0
LN-00046825,2024-Q1,0.29748896,0
LN-00046826,2022-Q2,0.037358906,0
LN-00046827,2022-Q1,0.62901086,1
LN-00046828,2024-Q3,0.5321921,1
LN-00046829,2024-Q3,0.85710084,1
LN-00046830,2022-Q1,0.20353885,0
LN-00046831,2022-Q2,0.5109457,1
LN-00046832,2021-Q4,0.04904056,0
LN-00046833,2024-Q1,0.8558689,1
LN-00046834,2022-Q2,0.92926913,1
LN-00046835,2021-Q1,0.4313845,0
LN-00046836,2023-Q1,0.15867166,0
LN-00046837,2021-Q1,0.059450775,0
LN-00046838,2022-Q3,0.2984292,0
LN-00046839,2022-Q4,0.46860036,0
LN-00046840,2024-Q3,0.03161973,0
LN-00046841,2024-Q2,0.044369876,0
LN-00046842,2023-Q3,0.35134622,0
LN-00046843,2023-Q2,0.39554855,0
LN-00046844,2023-Q4,0.19496298,0
LN-00046845,2024-Q4,0.11567527,0
LN-00046846,2022-Q2,0.051314138,0
LN-00046847,2023-Q1,0.15038604,0
LN-00046848,2024-Q1,0.574201,1
LN-00046849,2024-Q2,0.9619084,1
LN-00046850,2024-Q2,0.28787762,0
LN-00046851,2023-Q2,0.7290558,1
LN-00046852,2022-Q1,0.9751658,1
LN-00046853,2021-Q2,0.75502163,1
LN-00046854,2022-Q4,0.83403623,1
LN-00046855,2024-Q2,0.29985407,0
LN-00046856,2023-Q3,0.04077557,0
LN-00046857,2021-Q3,0.056136172,0
LN-00046858,2022-Q3,0.49938267,0
LN-00046859,2024-Q2,0.095332935,0
LN-00046860,2023-Q3,0.34165496,0
LN-00046861,2023-Q4,0.43501484,0
LN-00046862,2021-Q4,0.683952,1
LN-00046863,2022-Q3,0.19668253,0
LN-00046864,2022-Q3,0.7924529,1
LN-00046865,2023-Q1,0.072235174,0
LN-00046866,2023-Q4,0.050533272,0
LN-00046867,2021-Q1,0.844705,1
LN-00046868,2024-Q3,0.08215604,0
LN-00046869,2023-Q2,0.80923605,1
LN-00046870,2022-Q4,0.9867186,1
LN-00046871,2023-Q3,0.59393495,1
LN-00046872,2022-Q4,0.8149687,1
LN-00046873,2022-Q3,0.10287156,0
LN-00046874,2023-Q2,0.89937305,1
LN-00046875,2022-Q3,0.055796545,0
LN-00046876,2022-Q2,0.75799966,1
LN-00046877,2022-Q3,0.8663467,1
LN-00046878,2024-Q4,0.3205197,0
LN-00046879,2024-Q2,0.03493631,0
LN-00046880,2022-Q1,0.59305066,1
LN-00046881,2022-Q3,0.32151937,0
LN-00046882,2023-Q2,0.10908858,0
LN-00046883,2023-Q4,0.029226378,0
LN-00046884,2023-Q3,0.23848888,0
LN-00046885,2021-Q1,0.19772944,0
LN-00046886,2021-Q3,0.37199414,0
LN-00046887,2023-Q1,0.10546495,0
LN-00046888,2024-Q2,0.14320956,0
LN-00046889,2024-Q1,0.26521286,0
LN-00046890,2022-Q2,0.23875916,0
LN-00046891,2022-Q1,0.18688047,0
LN-00046892,2023-Q2,0.06783923,0
LN-00046893,2022-Q4,0.94608027,1
LN-00046894,2024-Q3,0.41182825,0
LN-00046895,2024-Q1,0.032038335,0
LN-00046896,2023-Q1,0.3085992,0
LN-00046897,2023-Q2,0.042087067,0
LN-00046898,2023-Q1,0.067504644,0
LN-00046899,2023-Q3,0.28581864,0
LN-00046900,2023-Q4,0.12012776,0
LN-00046901,2023-Q3,0.5146467,1
LN-00046902,2022-Q4,0.65068215,1
LN-00046903,2022-Q1,0.12721491,0
LN-00046904,2022-Q1,0.6359395,1
LN-00046905,2024-Q1,0.504931,1
LN-00046906,2021-Q4,0.45154116,0
LN-00046907,2024-Q3,0.03942006,0
LN-00046908,2021-Q2,0.082296535,0
LN-00046909,2024-Q1,0.18835488,0
LN-00046910,2024-Q1,0.7248517,1
LN-00046911,2021-Q4,0.8467521,1
LN-00046912,2023-Q2,0.9072824,1
LN-00046913,2023-Q2,0.076546,0
LN-00046914,2023-Q3,0.04892909,0
LN-00046915,2023-Q3,0.64116347,1
LN-00046916,2021-Q4,0.18246594,0
LN-00046917,2024-Q4,0.060329366,0
LN-00046918,2021-Q2,0.036757197,0
LN-00046919,2024-Q4,0.35846967,0
LN-00046920,2021-Q3,0.5742115,1
LN-00046921,2024-Q1,0.113747925,0
LN-00046922,2023-Q1,0.0888063,0
LN-00046923,2023-Q1,0.08022243,0
LN-00046924,2023-Q1,0.91329557,1
LN-00046925,2022-Q2,0.9638636,1
LN-00046926,2022-Q1,0.8137478,1
LN-00046927,2024-Q4,0.08365362,0
LN-00046928,2022-Q2,0.3596077,0
LN-00046929,2021-Q1,0.6433495,1
LN-00046930,2022-Q1,0.50431913,1
LN-00046931,2023-Q2,0.06861266,0
LN-00046932,2022-Q4,0.4129916,0
LN-00046933,2023-Q3,0.2166837,0
LN-00046934,2021-Q1,0.051026564,0
LN-00046935,2022-Q4,0.09611203,0
LN-00046936,2022-Q3,0.05935079,0
LN-00046937,2023-Q4,0.13047121,0
LN-00046938,2022-Q4,0.26178592,0
LN-00046939,2022-Q4,0.13053991,0
LN-00046940,2023-Q2,0.053875778,0
LN-00046941,2021-Q4,0.061116286,0
LN-00046942,2021-Q1,0.07133194,0
LN-00046943,2024-Q1,0.9489414,1
LN-00046944,2022-Q2,0.1785734,0
LN-00046945,2022-Q4,0.69862986,1
LN-00046946,2021-Q1,0.8001672,1
LN-00046947,2024-Q1,0.056444243,0
LN-00046948,2022-Q2,0.16587077,0
LN-00046949,2022-Q3,0.2506396,0
LN-00046950,2024-Q2,0.8981508,1
LN-00046951,2023-Q1,0.4849724,0
LN-00046952,2024-Q3,0.26340345,0
LN-00046953,2021-Q2,0.077173814,0
LN-00046954,2024-Q2,0.095112994,0
LN-00046955,2022-Q1,0.6414671,1
LN-00046956,2022-Q4,0.8663693,1
LN-00046957,2021-Q1,0.15921618,0
LN-00046958,2022-Q1,0.16034685,0
LN-00046959,2023-Q2,0.06483925,0
LN-00046960,2021-Q4,0.10400163,0
LN-00046961,2024-Q3,0.61532503,1
LN-00046962,2022-Q1,0.4279916,0
LN-00046963,2022-Q2,0.057290237,0
LN-00046964,2023-Q3,0.057996333,0
LN-00046965,2024-Q3,0.16673905,0
LN-00046966,2024-Q2,0.13070004,0
LN-00046967,2022-Q1,0.035050668,0
LN-00046968,2021-Q1,0.8989993,1
LN-00046969,2022-Q3,0.91211057,1
LN-00046970,2022-Q1,0.1460938,0
LN-00046971,2021-Q3,0.13804217,0
LN-00046972,2024-Q4,0.5079185,1
LN-00046973,2021-Q2,0.08466897,0
LN-00046974,2023-Q3,0.056071922,0
LN-00046975,2024-Q4,0.93247586,1
LN-00046976,2022-Q2,0.87961614,1
LN-00046977,2023-Q3,0.18459785,0
LN-00046978,2023-Q3,0.78093386,1
LN-00046979,2023-Q3,0.022880692,0
LN-00046980,2021-Q4,0.22416095,0
LN-00046981,2023-Q3,0.5523944,1
LN-00046982,2022-Q4,0.3749297,0
LN-00046983,2021-Q4,0.37205195,0
LN-00046984,2023-Q2,0.55880946,1
LN-00046985,2022-Q4,0.11382441,0
LN-00046986,2021-Q2,0.09297932,0
LN-00046987,2024-Q1,0.07954971,0
LN-00046988,2022-Q2,0.048550863,0
LN-00046989,2024-Q3,0.6261098,1
LN-00046990,2024-Q2,0.15058854,0
LN-00046991,2022-Q3,0.011842419,0
LN-00046992,2022-Q3,0.38942826,0
LN-00046993,2021-Q3,0.024403572,0
LN-00046994,2021-Q2,0.052374206,0
LN-00046995,2021-Q4,0.7374533,1
LN-00046996,2022-Q1,0.47671843,0
LN-00046997,2021-Q3,0.35404956,0
LN-00046998,2023-Q3,0.47442585,0
LN-00046999,2021-Q4,0.01750311,0
LN-00047000,2024-Q1,0.18327881,0
LN-00047001,2023-Q1,0.21988441,0
LN-00047002,2023-Q2,0.5420849,1
LN-00047003,2023-Q3,0.1347764,0
LN-00047004,2023-Q3,0.98540753,1
LN-00047005,2024-Q3,0.17710187,0
LN-00047006,2023-Q3,0.6099452,1
LN-00047007,2024-Q4,0.08586433,0
LN-00047008,2021-Q2,0.054326843,0
LN-00047009,2022-Q4,0.021769201,0
LN-00047010,2022-Q4,0.07359668,0
LN-00047011,2023-Q1,0.86098677,1
LN-00047012,2023-Q1,0.34252232,0
LN-00047013,2024-Q3,0.7224221,1
LN-00047014,2024-Q1,0.7716498,1
LN-00047015,2023-Q2,0.6403568,1
LN-00047016,2023-Q3,0.44883013,0
LN-00047017,2021-Q4,0.90550625,1
LN-00047018,2021-Q3,0.3385998,0
LN-00047019,2022-Q2,0.48964182,0
LN-00047020,2024-Q2,0.2958514,0
LN-00047021,2023-Q2,0.46956533,0
LN-00047022,2022-Q4,0.07202297,0
LN-00047023,2023-Q4,0.5110446,1
LN-00047024,2021-Q4,0.12392846,0
LN-00047025,2021-Q3,0.46538514,0
LN-00047026,2022-Q4,0.026772462,0
LN-00047027,2023-Q4,0.07733895,0
LN-00047028,2022-Q4,0.78846616,1
LN-00047029,2023-Q2,0.9502934,1
LN-00047030,2021-Q1,0.21410154,0
LN-00047031,2022-Q4,0.5518258,1
LN-00047032,2022-Q2,0.4374916,0
LN-00047033,2023-Q1,0.05759399,0
LN-00047034,2023-Q3,0.10302368,0
LN-00047035,2021-Q1,0.09695657,0
LN-00047036,2022-Q4,0.7422534,1
LN-00047037,2024-Q4,0.031181375,0
LN-00047038,2021-Q2,0.29412538,0
LN-00047039,2023-Q1,0.727342,1
LN-00047040,2021-Q3,0.1328828,0
LN-00047041,2023-Q3,0.07200901,0
LN-00047042,2023-Q3,0.0975706,0
LN-00047043,2023-Q4,0.2349329,0
LN-00047044,2023-Q4,0.1621045,0
LN-00047045,2021-Q1,0.7875187,1
LN-00047046,2022-Q3,0.088734135,0
LN-00047047,2023-Q4,0.98864543,1
LN-00047048,2022-Q3,0.13096043,0
LN-00047049,2022-Q3,0.08577813,0
LN-00047050,2024-Q3,0.94202876,1
LN-00047051,2022-Q3,0.22862715,0
LN-00047052,2023-Q1,0.13825616,0
LN-00047053,2022-Q3,0.5874187,1
LN-00047054,2023-Q3,0.99239373,1
LN-00047055,2021-Q1,0.23414798,0
LN-00047056,2023-Q1,0.11708594,0
LN-00047057,2024-Q3,0.19396234,0
LN-00047058,2023-Q1,0.19068572,0
LN-00047059,2023-Q1,0.9841724,1
LN-00047060,2022-Q3,0.31949842,0
LN-00047061,2024-Q2,0.55115217,1
LN-00047062,2022-Q3,0.066625476,0
LN-00047063,2023-Q3,0.81983924,1
LN-00047064,2021-Q3,0.03338256,0
LN-00047065,2022-Q4,0.1096485,0
LN-00047066,2023-Q2,0.16336368,0
LN-00047067,2023-Q4,0.9911669,1
LN-00047068,2023-Q2,0.019916698,0
LN-00047069,2021-Q2,0.19836807,0
LN-00047070,2023-Q4,0.81689554,1
LN-00047071,2022-Q1,0.35050967,0
LN-00047072,2021-Q2,0.5523596,1
LN-00047073,2021-Q3,0.99513066,1
LN-00047074,2023-Q3,0.06794999,0
LN-00047075,2021-Q4,0.040304206,0
LN-00047076,2023-Q4,0.6322458,1
LN-00047077,2022-Q2,0.80937564,1
LN-00047078,2023-Q4,0.10862513,0
LN-00047079,2024-Q3,0.0685418,0
LN-00047080,2021-Q1,0.44782338,0
LN-00047081,2024-Q1,0.20471583,0
LN-00047082,2023-Q4,0.612688,1
LN-00047083,2022-Q1,0.03347746,0
LN-00047084,2024-Q3,0.113187216,0
LN-00047085,2022-Q1,0.05240891,0
LN-00047086,2024-Q4,0.007935283,0
LN-00047087,2024-Q3,0.06368479,0
LN-00047088,2021-Q4,0.22277156,0
LN-00047089,2021-Q3,0.7388779,1
LN-00047090,2024-Q3,0.25173926,0
LN-00047091,2022-Q2,0.017546378,0
LN-00047092,2024-Q2,0.13559492,0
LN-00047093,2024-Q1,0.09921568,0
LN-00047094,2022-Q4,0.06881029,0
LN-00047095,2024-Q4,0.036307547,0
LN-00047096,2021-Q2,0.17640947,0
LN-00047097,2021-Q1,0.60496426,1
LN-00047098,2022-Q1,0.2575095,0
LN-00047099,2021-Q1,0.014106709,0
LN-00047100,2021-Q2,0.4576037,0
LN-00047101,2022-Q4,0.2758172,0
LN-00047102,2023-Q1,0.22647445,0
LN-00047103,2023-Q4,0.014614509,0
LN-00047104,2023-Q1,0.04365784,0
LN-00047105,2021-Q3,0.5438595,1
LN-00047106,2021-Q1,0.02493844,0
LN-00047107,2022-Q4,0.21933839,0
LN-00047108,2024-Q3,0.91486657,1
LN-00047109,2023-Q3,0.30829605,0
LN-00047110,2022-Q2,0.037348926,0
LN-00047111,2021-Q1,0.09021943,0
LN-00047112,2022-Q3,0.07124673,0
LN-00047113,2024-Q4,0.07350474,0
LN-00047114,2021-Q3,0.3779829,0
LN-00047115,2023-Q2,0.093314946,0
LN-00047116,2021-Q3,0.07114448,0
LN-00047117,2021-Q4,0.9721699,1
LN-00047118,2021-Q3,0.1283908,0
LN-00047119,2023-Q2,0.052830998,0
LN-00047120,2021-Q2,0.70650184,1
LN-00047121,2024-Q1,0.261619,0
LN-00047122,2021-Q1,0.88547647,1
LN-00047123,2022-Q3,0.90778315,1
LN-00047124,2024-Q1,0.5570514,1
LN-00047125,2021-Q2,0.31057537,0
LN-00047126,2024-Q1,0.33968875,0
LN-00047127,2022-Q3,0.8716339,1
LN-00047128,2021-Q4,0.52212924,1
LN-00047129,2023-Q4,0.07859879,0
LN-00047130,2022-Q4,0.92409885,1
LN-00047131,2021-Q1,0.424149,0
LN-00047132,2024-Q2,0.34396383,0
LN-00047133,2024-Q3,0.45204893,0
LN-00047134,2021-Q1,0.04644609,0
LN-00047135,2022-Q1,0.06621942,0
LN-00047136,2024-Q3,0.7994825,1
LN-00047137,2022-Q3,0.68140507,1
LN-00047138,2024-Q2,0.13505407,0
LN-00047139,2023-Q4,0.1573159,0
LN-00047140,2023-Q4,0.030534629,0
LN-00047141,2022-Q1,0.5186771,1
LN-00047142,2022-Q2,0.9748788,1
LN-00047143,2024-Q1,0.12725405,0
LN-00047144,2021-Q1,0.89327717,1
LN-00047145,2022-Q3,0.7230171,1
LN-00047146,2021-Q2,0.07207731,0
LN-00047147,2022-Q1,0.10140205,0
LN-00047148,2023-Q2,0.84223354,1
LN-00047149,2021-Q1,0.30848524,0
LN-00047150,2021-Q4,0.85304713,1
LN-00047151,2022-Q1,0.3390496,0
LN-00047152,2022-Q2,0.24362282,0
LN-00047153,2024-Q1,0.087934814,0
LN-00047154,2024-Q3,0.92790014,1
LN-00047155,2021-Q2,0.1734768,0
LN-00047156,2023-Q3,0.25200465,0
LN-00047157,2022-Q1,0.060756803,0
LN-00047158,2024-Q1,0.055988982,0
LN-00047159,2023-Q3,0.1409678,0
LN-00047160,2023-Q3,0.08447597,0
LN-00047161,2023-Q2,0.15767488,0
LN-00047162,2021-Q1,0.79700035,1
LN-00047163,2022-Q4,0.034624137,0
LN-00047164,2023-Q4,0.19598952,0
LN-00047165,2022-Q3,0.32737857,0
LN-00047166,2023-Q4,0.37325427,0
LN-00047167,2021-Q4,0.7349103,1
LN-00047168,2022-Q4,0.02947393,0
LN-00047169,2024-Q3,0.40725067,0
LN-00047170,2023-Q3,0.17964745,0
LN-00047171,2022-Q2,0.36824146,0
LN-00047172,2024-Q3,0.12119095,0
LN-00047173,2022-Q3,0.08097009,0
LN-00047174,2023-Q3,0.29072347,0
LN-00047175,2021-Q4,0.1824873,0
LN-00047176,2021-Q4,0.117323205,0
LN-00047177,2023-Q3,0.39061683,0
LN-00047178,2023-Q1,0.61608744,1
LN-00047179,2022-Q3,0.22334649,0
LN-00047180,2021-Q3,0.055673726,0
LN-00047181,2024-Q4,0.16166712,0
LN-00047182,2023-Q4,0.43096703,0
LN-00047183,2023-Q4,0.92841715,1
LN-00047184,2024-Q3,0.0813077,0
LN-00047185,2022-Q4,0.9450529,1
LN-00047186,2023-Q3,0.5645558,1
LN-00047187,2023-Q2,0.86529326,1
LN-00047188,2022-Q2,0.48758548,0
LN-00047189,2022-Q3,0.8205839,1
LN-00047190,2024-Q1,0.68907446,1
LN-00047191,2023-Q4,0.0365286,0
LN-00047192,2024-Q3,0.07237341,0
LN-00047193,2024-Q3,0.11014507,0
LN-00047194,2022-Q2,0.530194,1
LN-00047195,2021-Q4,0.10356517,0
LN-00047196,2022-Q3,0.610835,1
LN-00047197,2024-Q1,0.55216014,1
LN-00047198,2023-Q4,0.90888965,1
LN-00047199,2022-Q3,0.15423064,0
LN-00047200,2022-Q2,0.6875188,1
LN-00047201,2024-Q1,0.2405665,0
LN-00047202,2022-Q1,0.20738126,0
LN-00047203,2022-Q2,0.083851345,0
LN-00047204,2022-Q3,0.100993685,0
LN-00047205,2022-Q2,0.8019094,1
LN-00047206,2023-Q2,0.7472664,1
LN-00047207,2023-Q3,0.1270668,0
LN-00047208,2024-Q4,0.97506464,1
LN-00047209,2024-Q2,0.40388328,0
LN-00047210,2022-Q1,0.46593118,0
LN-00047211,2022-Q1,0.026760612,0
LN-00047212,2024-Q2,0.026861383,0
LN-00047213,2024-Q4,0.15322652,0
LN-00047214,2023-Q3,0.21285705,0
LN-00047215,2023-Q3,0.15146649,0
LN-00047216,2023-Q4,0.20468862,0
LN-00047217,2022-Q3,0.7958334,1
LN-00047218,2023-Q1,0.39919338,0
LN-00047219,2024-Q4,0.15823093,0
LN-00047220,2022-Q2,0.66976094,1
LN-00047221,2021-Q3,0.11841185,0
LN-00047222,2022-Q3,0.06288488,0
LN-00047223,2024-Q3,0.04465163,0
LN-00047224,2023-Q1,0.90638256,1
LN-00047225,2022-Q2,0.9186756,1
LN-00047226,2023-Q4,0.39289254,0
LN-00047227,2022-Q4,0.05152565,0
LN-00047228,2023-Q4,0.8163628,1
LN-00047229,2022-Q2,0.20529948,0
LN-00047230,2022-Q3,0.2879469,0
LN-00047231,2024-Q1,0.17779216,0
LN-00047232,2023-Q2,0.070132144,0
LN-00047233,2024-Q4,0.7433013,1
LN-00047234,2021-Q3,0.94427204,1
LN-00047235,2024-Q4,0.33385563,0
LN-00047236,2023-Q1,0.1649449,0
LN-00047237,2023-Q3,0.12122565,0
LN-00047238,2024-Q3,0.26948124,0
LN-00047239,2023-Q4,0.38233405,0
LN-00047240,2022-Q4,0.6421553,1
LN-00047241,2023-Q4,0.5910873,1
LN-00047242,2021-Q2,0.5244069,1
LN-00047243,2024-Q4,0.2899226,0
LN-00047244,2021-Q2,0.067690514,0
LN-00047245,2023-Q2,0.13168013,0
LN-00047246,2024-Q2,0.9731609,1
LN-00047247,2024-Q2,0.13953285,0
LN-00047248,2022-Q3,0.35747766,0
LN-00047249,2021-Q3,0.20423543,0
LN-00047250,2023-Q2,0.16665442,0
LN-00047251,2024-Q3,0.23105319,0
LN-00047252,2022-Q2,0.05041625,0
LN-00047253,2024-Q2,0.89378124,1
LN-00047254,2022-Q4,0.24909976,0
LN-00047255,2021-Q3,0.9298672,1
LN-00047256,2024-Q4,0.07978805,0
LN-00047257,2024-Q3,0.08020391,0
LN-00047258,2023-Q4,0.92328465,1
LN-00047259,2022-Q4,0.022096137,0
LN-00047260,2022-Q2,0.014925533,0
LN-00047261,2023-Q1,0.77337724,1
LN-00047262,2024-Q2,0.8608497,1
LN-00047263,2022-Q4,0.18235274,0
LN-00047264,2022-Q3,0.40154624,0
LN-00047265,2021-Q3,0.24260978,0
LN-00047266,2023-Q4,0.9934662,1
LN-00047267,2023-Q3,0.20608626,0
LN-00047268,2024-Q1,0.15194042,0
LN-00047269,2021-Q4,0.089119636,0
LN-00047270,2023-Q1,0.12681848,0
LN-00047271,2024-Q4,0.03347854,0
LN-00047272,2023-Q4,0.4616343,0
LN-00047273,2022-Q1,0.4731856,0
LN-00047274,2021-Q4,0.14182478,0
LN-00047275,2023-Q2,0.63548106,1
LN-00047276,2022-Q4,0.07569782,0
LN-00047277,2023-Q1,0.53501207,1
LN-00047278,2023-Q3,0.07194692,0
LN-00047279,2021-Q1,0.115426525,0
LN-00047280,2023-Q3,0.03003641,0
LN-00047281,2024-Q3,0.66943777,1
LN-00047282,2022-Q1,0.7680149,1
LN-00047283,2022-Q3,0.031561993,0
LN-00047284,2023-Q4,0.46838966,0
LN-00047285,2023-Q2,0.88013923,1
LN-00047286,2023-Q2,0.43934157,0
LN-00047287,2023-Q3,0.07622985,0
LN-00047288,2022-Q4,0.6638337,1
LN-00047289,2024-Q4,0.83368194,1
LN-00047290,2022-Q3,0.09032342,0
LN-00047291,2023-Q4,0.20686848,0
LN-00047292,2024-Q4,0.13958143,0
LN-00047293,2024-Q1,0.29028216,0
LN-00047294,2022-Q2,0.41840506,0
LN-00047295,2021-Q4,0.085030206,0
LN-00047296,2024-Q3,0.2947657,0
LN-00047297,2024-Q4,0.6979671,1
LN-00047298,2023-Q2,0.9535873,1
LN-00047299,2021-Q3,0.60156125,1
LN-00047300,2024-Q2,0.28349537,0
LN-00047301,2023-Q4,0.06477199,0
LN-00047302,2022-Q3,0.5432564,1
LN-00047303,2023-Q2,0.15158321,0
LN-00047304,2024-Q3,0.24730983,0
LN-00047305,2023-Q2,0.49544516,0
LN-00047306,2023-Q2,0.6967386,1
LN-00047307,2024-Q1,0.04075161,0
LN-00047308,2023-Q3,0.49110088,0
LN-00047309,2023-Q4,0.92334205,1
LN-00047310,2024-Q1,0.080913424,0
LN-00047311,2023-Q1,0.6551896,1
LN-00047312,2021-Q2,0.22086588,0
LN-00047313,2022-Q2,0.89766216,1
LN-00047314,2023-Q4,0.56157905,1
LN-00047315,2021-Q1,0.75329775,1
LN-00047316,2021-Q4,0.17209409,0
LN-00047317,2024-Q2,0.2063581,0
LN-00047318,2022-Q2,0.16866627,0
LN-00047319,2022-Q4,0.028725438,0
LN-00047320,2023-Q1,0.9790475,1
LN-00047321,2022-Q2,0.3305318,0
LN-00047322,2024-Q3,0.15031345,0
LN-00047323,2022-Q3,0.30011907,0
LN-00047324,2022-Q3,0.11230875,0
LN-00047325,2024-Q1,0.17226608,0
LN-00047326,2024-Q4,0.10867942,0
LN-00047327,2024-Q3,0.8483103,1
LN-00047328,2021-Q1,0.841163,1
LN-00047329,2023-Q4,0.9313631,1
LN-00047330,2023-Q1,0.28123343,0
LN-00047331,2021-Q3,0.55864906,1
LN-00047332,2023-Q3,0.60283977,1
LN-00047333,2023-Q3,0.079103515,0
LN-00047334,2022-Q3,0.36085048,0
LN-00047335,2022-Q1,0.3390135,0
LN-00047336,2021-Q4,0.44462556,0
LN-00047337,2024-Q3,0.07210416,0
LN-00047338,2024-Q2,0.18648055,0
LN-00047339,2022-Q1,0.079244085,0
LN-00047340,2023-Q4,0.20856884,0
LN-00047341,2024-Q1,0.8214199,1
LN-00047342,2023-Q2,0.20088013,0
LN-00047343,2022-Q3,0.41689932,0
LN-00047344,2024-Q2,0.60082114,1
LN-00047345,2021-Q3,0.05232634,0
LN-00047346,2021-Q3,0.29132843,0
LN-00047347,2021-Q1,0.061836842,0
LN-00047348,2023-Q4,0.81338984,1
LN-00047349,2023-Q1,0.094319485,0
LN-00047350,2023-Q1,0.4358886,0
LN-00047351,2022-Q4,0.60706925,1
LN-00047352,2024-Q4,0.15750659,0
LN-00047353,2023-Q2,0.22821072,0
LN-00047354,2024-Q4,0.16152829,0
LN-00047355,2023-Q1,0.03398128,0
LN-00047356,2021-Q3,0.37884623,0
LN-00047357,2022-Q4,0.21103442,0
LN-00047358,2022-Q3,0.52782255,1
LN-00047359,2023-Q2,0.28542727,0
LN-00047360,2022-Q1,0.017445918,0
LN-00047361,2024-Q4,0.18991199,0
LN-00047362,2022-Q1,0.15296273,0
LN-00047363,2021-Q4,0.15534566,0
LN-00047364,2022-Q2,0.757108,1
LN-00047365,2023-Q1,0.42148548,0
LN-00047366,2021-Q4,0.26930237,0
LN-00047367,2023-Q4,0.09086945,0
LN-00047368,2022-Q3,0.17109604,0
LN-00047369,2024-Q4,0.19993515,0
LN-00047370,2021-Q1,0.0709753,0
LN-00047371,2023-Q2,0.13077825,0
LN-00047372,2022-Q4,0.07137802,0
LN-00047373,2024-Q1,0.8383901,1
LN-00047374,2022-Q1,0.89891815,1
LN-00047375,2022-Q4,0.5724655,1
LN-00047376,2022-Q2,0.19164345,0
LN-00047377,2022-Q1,0.28762302,0
LN-00047378,2023-Q3,0.89152306,1
LN-00047379,2022-Q1,0.15057354,0
